ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
7B4PWXMRA63NQW9PCRQA,1,0,1,1,45,1,2,0,0,0,0,Check,24.16233064,1090.171372,0
ZEGE59DZAZNYURQRG9TD,1,0,1,0,50,1,2,1,1,1,0,Card,90.87018899,4628.511848,0
IS9A99Y8APGUEOJ6UEE6,1,0,0,0,40,1,2,0,1,0,0,Electronic,52.65609251,2075.205591,0
IIER85WHDXIC6TURX2SS,1,0,0,0,23,1,1,0,0,0,0,Check,85.63978339,1856.735614,1
CFE69OPE87D7U0B69RGK,0,1,1,0,35,1,2,0,0,0,0,Bank,73.51877591,2574.775446,0
60QHU8KIUD2HW2X7CHTT,0,0,0,0,6,1,1,0,0,0,1,Check,22.14101747,109.2410016,0
09HRN2OOUP08LJ3EHF3J,1,0,0,0,30,1,0,0,0,0,0,Check,20.39275389,600.0536964,0
UIZGHZKANBL0F1U6MDF7,1,0,1,0,34,1,0,0,0,0,1,Bank,21.12061615,721.378235,0
459AP410AF7ZTIEPFPUC,0,1,1,1,44,1,2,1,0,1,0,Electronic,110.2964147,4971.407556,0
Z5G1GX5IS15OMT9HRYJU,1,0,1,1,0,1,2,1,1,1,0,Bank,51.66920494,2291.0,0
DPOMAFIOEG6DY57AQ9X4,1,0,1,1,69,0,1,0,0,0,1,Card,102.0296952,6771.248988,0
G42663TOSCCQKDEK9X3C,1,0,1,1,20,1,2,0,1,1,0,Electronic,104.9703168,2014.045688,1
8FUEHCCJ4AQKUA5EXHDN,0,0,1,0,43,1,2,1,0,0,1,Bank,38.99121594,1626.180414,0
ZCWQYDJZNKR6TL6OX9N8,1,0,1,1,44,1,2,1,1,1,1,Check,80.94924731,3844.84187,0
HUAC2SZ5CMRS2E13BPC0,1,0,0,0,0,1,2,0,0,0,1,Electronic,80.95556708,175.0136904,0
K905HM012QOQXNLFJCTW,1,0,0,0,8,1,1,1,0,0,0,Electronic,101.3742975,975.4237925,1
QH3DHDHO0090GZ54T6MC,0,0,1,0,59,1,2,0,1,0,1,Card,51.76426272,2877.022737,0
7WWRJYK05ES0E29G4PB3,1,1,1,0,44,1,1,0,1,1,0,Bank,98.71129477,4524.685329,0
OT0E6JT07UBBHEH5QP0W,0,0,1,1,13,1,0,0,0,0,1,Bank,19.11297148,230.5713123,1
GW9K45QXWI7H95O9ZNZI,0,0,1,1,69,1,2,0,0,0,1,Bank,25.18131994,1686.803519,0
OR4UBT49QG306YEDRPEM,1,0,1,0,73,1,1,0,1,1,0,Card,83.48630889,6227.339449,0
860T8Z9WTBAHAXWE6F76,0,0,0,0,17,1,0,1,1,0,0,Check,68.90516566,1199.478871,0
R7RD58Y1QQZTP1QAU6ZB,0,0,1,1,66,1,2,1,0,1,0,Bank,74.84751176,4821.801608,1
C6SENM7W3EM0A65C3H7X,1,0,1,0,1,1,0,0,0,0,0,Electronic,69.42247257,120.6530354,0
Z6IUUDJNPCI47QPWSQC8,1,0,0,0,17,1,0,1,1,1,0,Electronic,67.50223019,1298.777977,0
FD0TJ5HXXKMXGA5K0FD8,1,0,0,0,2,1,1,0,0,0,1,Check,20.19285173,20.53918142,0
7JJU3UCOXCWR4JWWXGS2,1,0,0,0,41,1,1,0,0,0,1,Electronic,39.94163522,1677.862217,0
H3EEPCQZTPEZ5IMQZUFW,0,0,1,0,24,1,1,0,0,0,1,Bank,34.3764209,851.8148869,1
31D3BQLI02SB2LHZP0TL,0,0,0,0,9,1,2,1,1,0,0,Electronic,105.3084388,1082.664942,1
Y12NA2JOUJ4WW3YURY6M,1,1,0,0,50,1,0,1,0,0,1,Card,101.4955783,5070.281029,0
3QQRSCR8FPSIR56EJUIF,1,0,1,1,22,1,0,0,1,0,1,Check,98.774675,2091.956877,0
98R4Q8FCPU370XDGQDOB,1,0,0,1,18,1,2,0,0,0,0,Bank,20.87941243,391.5977365,1
3PN0F7BEWEZJLG6GDMKW,1,0,0,0,45,0,2,1,1,1,0,Check,41.99608263,1873.976736,0
JP15D4PX2EMZM2ISEARL,0,1,0,0,55,1,2,1,0,0,1,Electronic,45.64463262,2478.739974,0
1FFJYJ9OO0EHP6Y770BZ,1,0,0,0,5,1,2,0,0,0,0,Electronic,54.16889381,236.5639244,0
I7B6B42Y0ACYFU25G5H1,1,0,1,0,11,1,2,0,0,0,0,Check,19.44345577,251.1579847,0
X9N7O29QF5K65FQAO2AS,1,0,1,1,53,1,0,0,0,0,0,Check,25.24008106,1345.984004,0
0IAADKASSTFOPUEBU9DN,0,0,0,0,8,1,2,0,0,0,0,Check,95.27420197,656.3511964,1
QAZH7G6KDHP9JOU50USH,0,0,0,0,2,1,2,0,0,0,0,Card,75.45991416,149.0991635,1
K07WU42TTTKRG6QNI8L7,0,0,0,0,14,1,1,1,0,1,0,Card,46.22435753,596.3827178,1
L3YA8NCUCY79GXKFETRK,0,0,1,0,71,1,1,0,0,0,1,Bank,24.84525772,1841.174061,0
BI7H70QWWO03T5Y845FE,0,0,1,0,72,1,2,1,1,1,0,Card,113.834121,8122.643779,0
C5O234NDYNTFU0A5XOSI,1,0,1,1,70,1,0,0,1,0,0,Card,100.4556229,7006.651318,1
CN5LF7YQMKJKNTU6OYIX,1,0,1,1,55,0,1,0,0,0,0,Bank,85.26921892,4712.928804,0
QI3SFA4L1M4HGQTOAW6M,1,0,0,1,35,1,1,0,1,0,1,Electronic,86.94868903,3031.623353,1
TYZBYOGTR0ZR2NQ2W4T9,0,0,0,0,2,1,2,0,0,0,0,Electronic,44.78423343,44.50393866,1
L52U0EQJYTNPFNQHG8QT,0,1,0,0,0,1,1,0,0,0,0,Bank,69.00022431,116.8369793,1
A14QSK3IC5RTFBBQI97L,1,1,1,0,20,1,2,0,1,0,1,Card,35.29291002,579.3857937,0
BGY74FFC9PJ1MAC4M8WD,1,0,1,1,14,1,2,0,0,0,0,Card,19.5464433,335.8630551,0
CL74DZQEJP8Z2OQUUPIT,0,0,1,0,68,1,2,1,0,0,1,Bank,97.84249754,6875.722183,0
ZS2TA9RGLQ2PJQGFC3J2,1,0,0,0,2,1,2,0,0,0,0,Electronic,20.64420443,55.5313721,0
5JGOYA2ZJN050AB18FW8,1,0,0,0,1,1,1,0,0,0,1,Electronic,82.67534427,234.8588007,0
D0QN5IQ4D65PFKR0041D,1,0,1,1,1,1,2,0,0,0,1,Check,71.70660894,71.02247954,1
84MD2A8R67IO85M9XR3B,0,1,0,0,47,0,2,0,1,0,1,Bank,91.75301112,4126.248429,0
2ZBZ7LL7SIM8P8RNE5ZJ,0,0,1,1,0,1,0,0,0,0,0,Electronic,79.95128258,78.28778117,1
BMLY43MKT62JTBYIK3BB,1,0,0,0,3,1,0,0,0,0,1,Electronic,44.46953517,90.26687113,1
7D1W0YUX39F8E9DE4LXE,0,0,0,0,67,1,2,1,0,1,1,Electronic,42.597183,3097.016472,0
E6ZZYUPKF0P4H7Q6TME5,0,0,0,0,2,1,0,0,0,0,1,Electronic,67.96076657,66.81010241,1
B4A9TEBSICY6XRQDMWLW,0,0,1,0,-1,1,2,0,0,0,1,Check,67.80031841,69.35774044,1
MZYACOTBF9KOUPAPDGHB,0,0,1,1,17,0,0,0,1,0,1,Bank,49.81693746,961.4010438,0
8UJNDHSAI9OLQAQJH6FM,0,0,1,1,67,1,0,1,0,1,1,Card,60.52343267,4059.362654,0
4ME18ZC23MUAWBQFFFUX,1,1,1,0,61,0,2,0,0,0,0,Bank,63.92600887,3903.760575,0
I9KTYSZ9KXBQ7D2S0ULW,0,0,1,1,6,1,1,0,0,0,0,Check,21.12667364,99.97611828,0
M3XKA4F388CXOXY0F82M,0,0,0,0,20,1,2,0,0,1,0,Check,98.87642368,2031.635883,0
CE2S384ONFQMYC7Z0WRX,0,0,0,0,0,1,0,0,0,0,0,Electronic,95.23664739,197.2104377,1
Z7BCN69FQLBGHEYOZQWT,1,0,0,1,35,1,1,1,0,1,0,Card,60.1875966,2301.353769,0
MRJXSBA6L23173XI9UJR,0,0,1,1,71,1,2,1,1,1,0,Card,111.8299814,8126.852788,0
CS0LE11KJ3Z7QZCQOSUT,0,0,0,0,55,1,0,0,0,0,0,Card,18.42671624,1009.338319,0
3MGI1TJZFHXZ5EBF2BCK,0,0,1,1,16,1,0,0,1,1,0,Bank,100.3142767,1705.461415,1
Y0JXDG3LU0ZT1LXXDCAQ,1,0,1,0,16,1,2,0,0,0,0,Electronic,99.55510012,1533.306803,1
OCSGAZD19F78FIPWZG1Z,0,0,0,1,11,1,1,0,0,0,1,Card,73.28411021,872.0541169,1
J5RBF6FTTQTKBC0153Z7,1,0,0,0,39,1,2,0,0,1,1,Electronic,87.53388347,3730.570723,0
R93GBNXRX05T10B3ZFNQ,1,0,1,0,23,1,2,0,0,0,0,Bank,19.10612958,472.4900264,0
D3A9OHHA1PNLXNC1S98T,1,1,0,0,13,1,2,0,0,0,1,Electronic,90.6902817,1201.209593,1
TAAZTRJZ4LQOQK8ZN115,1,0,0,0,12,1,2,0,0,0,0,Electronic,48.35158484,611.1137741,0
YA2A0YC0W1FCE54IQS8H,1,0,0,0,56,1,1,1,1,1,0,Electronic,59.1627277,3175.586831,0
FLX7HHXTYEN4L01XEG7T,1,1,1,0,50,1,2,1,1,0,0,Bank,92.27446321,4840.474662,0
4YCPLDNJ1UFEO6ADP6YE,0,0,0,0,72,1,2,1,1,1,1,Card,78.36024847,5550.072689,0
SLWNQSWB232LXA4G4MBO,0,0,0,0,35,1,1,0,0,0,0,Card,35.40374524,1316.400207,0
B752CPU766WZKE4PUWDZ,0,0,0,0,14,1,1,0,0,0,0,Check,19.14435355,270.1846688,0
FT7WKCF7HB7P1OD4NKLA,0,0,0,0,0,1,1,0,1,0,0,Electronic,85.05291344,85.80769935,1
W61HZSFKSUQYFHITJY4B,0,0,0,0,-1,1,2,0,0,0,0,Electronic,68.29087058,69.77283331,1
SEDR9T7MHNX0R818JT4T,0,0,1,0,15,1,2,1,1,0,1,Check,33.16177845,591.5388507,0
LCPIB9BF594JAQPK4Z5R,0,0,1,1,42,1,1,0,1,0,0,Bank,99.1165036,4209.5685,0
JPXXUPHAYEEP3NZUJPN2,1,0,1,1,16,1,0,0,1,1,1,Check,69.75712007,1070.182109,0
4ASUTTCXJSSUYEOP9F8F,0,0,1,0,28,1,1,0,0,0,1,Card,94.13848548,2866.936581,1
1M5KBBS0QGUZANX9TLD1,0,0,1,1,71,0,2,1,1,1,0,Bank,111.3809525,8032.424708,0
T8JJOZNAU1EMTXX5JMTQ,0,0,1,1,14,1,1,0,1,0,0,Card,89.56052922,1430.559054,1
NCZQQYL2B576IAA2ZDY4,1,1,1,0,24,1,2,0,0,0,0,Electronic,22.9585885,483.0379431,0
AGFKOPZ8E20EDC6J7JUY,1,0,0,0,18,1,2,0,1,0,0,Check,55.62904222,1034.622664,0
55RCHMCX0QB83DFU4YII,0,1,1,1,60,1,2,0,1,0,1,Card,97.33855365,6020.110614,0
2CNZN6CU6RLKXF9LXNZL,0,0,1,1,56,0,2,0,1,0,0,Electronic,91.97037861,5511.701562,0
W0MBSFAICO4IP72WJFKT,1,1,1,0,18,1,2,0,0,0,0,Electronic,72.87642242,1463.566698,1
BKS1ZCXKRMPFPO2Q57TI,1,1,1,0,0,1,2,0,1,0,1,Electronic,102.4731715,102.2789471,1
0PNQNUN9IEYYQ6G0NTST,1,0,1,1,43,1,2,0,0,0,0,Bank,24.31031726,1138.498992,0
8RERM9M3TP682DXC29EG,0,0,1,1,48,1,2,0,0,0,0,Electronic,96.49939989,4783.680524,1
IZXM715LYJYSL2AY0MME,0,1,1,0,6,0,2,0,0,0,0,Check,70.44652245,468.4935798,1
ZMRRJX74ILGZYMQ44WNY,0,1,1,0,-1,1,0,0,0,0,0,Check,76.82740492,76.72245907,1
GAD5U9ANY4IQC60QXRGM,1,0,0,0,25,1,2,0,0,1,0,Check,54.15574415,1438.780764,0
RY6IBY03YP6U4Y8T6XNT,1,0,0,0,11,1,2,0,0,1,0,Electronic,36.71496498,424.6186359,0
RXHBBNSQYBMR8JGNOSO0,0,0,1,0,6,1,1,0,0,0,0,Electronic,80.54953682,459.9595898,1
SJT73Y214YRJNEGQFPJ9,1,0,0,0,52,1,1,0,1,0,0,Card,90.25244938,4577.781545,0
1L38O0W73GF69XYZ0FNH,0,0,0,0,3,1,1,0,0,0,0,Electronic,94.58854964,165.827497,1
0HT50D39M5O9844LGU2R,0,0,0,1,61,1,0,0,0,0,0,Check,25.52447136,1413.364445,0
KFH95OPBDPNJOSDIK4IM,1,1,0,0,10,0,2,0,1,1,0,Electronic,112.0571658,1184.092528,0
6WP4L4D7DWB7EDQDDKU1,1,0,1,1,20,1,2,0,0,0,0,Check,19.2076812,382.9944262,0
UHFIU7PU9OECEKZ9X05X,1,0,0,0,4,1,1,0,1,1,0,Card,108.2905495,668.7111265,1
4FSNM6P4KGZ818O96UY3,1,1,0,0,22,1,1,0,0,0,0,Check,19.90630456,459.6876656,0
O2HTEH30OQZUFNRILINL,1,0,1,1,67,1,0,0,1,1,0,Bank,107.2249704,6716.170062,0
O019CKIEDIX8EPDO7ZQH,1,0,0,1,11,1,0,0,0,0,0,Bank,20.4194459,211.1160324,0
J4HR4L74ZTIWZRTGB305,1,1,0,0,4,1,2,0,1,0,1,Electronic,95.15444507,421.3219607,0
H1T2DXFNQ4XE6WC7P0QL,0,0,0,0,2,1,2,0,0,0,0,Electronic,53.97750597,54.56794617,0
KIYJRMMXE3KCY2XQF2KH,0,0,0,0,1,1,2,0,0,0,1,Check,44.37627572,43.19245391,0
5OKRX0MJKWIGOUKQ2K3R,0,0,1,1,19,1,0,0,0,0,0,Card,58.28529757,1215.141249,0
J9FNRT353RIJ4K9IS8WA,1,1,0,0,27,1,2,0,1,0,1,Bank,99.49988764,2949.211532,0
AFUAKQ2LXJZP9WF4818O,0,0,0,0,21,1,2,0,0,0,0,Card,25.34708918,614.6177705,0
HPG25MH1SJ3NDQLH5NX0,1,0,0,0,4,1,2,0,1,0,0,Electronic,85.53943562,306.7424172,0
P05P57X6EAXL6M6RSPED,0,0,0,0,10,1,0,0,0,0,0,Card,71.20056594,794.3986127,1
B7JEUID1X03ZYHSOOXAO,0,0,0,0,39,1,2,0,1,1,0,Bank,106.211219,4132.104902,1
FMYY6JZQ5R5F69M8HZWE,0,0,0,0,5,1,0,0,0,0,1,Electronic,77.32326715,299.8535113,1
NRK44SE6485ANKN1Q4H7,1,1,1,0,59,1,2,1,1,1,1,Electronic,95.05254704,5483.131753,0
AWTI3C1GT2FQFK9NNT3S,0,0,0,0,25,1,2,0,0,0,0,Card,25.58920632,689.7590906,1
MCMLQEXJ8C3YDDSE2U9T,0,0,0,0,58,1,0,0,0,0,0,Card,21.13616423,1130.626009,0
RYX6AYPFKOYHCQB0TSS5,1,0,0,0,4,1,2,0,0,1,0,Electronic,42.21486391,162.1293552,0
UA9NLG1NUUG9IFFMAYHY,1,0,0,0,3,1,2,0,0,0,1,Check,69.52461981,127.7898168,0
2OOQGH550RY8MJ3RY06L,1,0,1,0,48,0,2,0,1,1,1,Electronic,110.5243361,5125.198259,1
XMX8QBJ00GSTER3BNJJ7,1,0,1,1,65,1,2,0,1,1,1,Card,112.9248483,7387.84485,0
IBLAZNB8C2TBIFGWRB49,1,0,0,1,12,1,0,1,0,0,1,Electronic,77.89425281,908.5549276,1
05WWJR39PYZ4LK4LXKZX,0,0,1,1,47,1,0,1,0,1,1,Card,60.52700856,2969.995105,0
LYW6QJB379KC35Q1KY2D,0,0,0,0,14,1,1,0,0,0,1,Check,20.22859464,256.3005846,0
5JSL2LPLJHSY0EW5XBXK,1,0,1,1,28,1,1,0,0,0,1,Check,24.43573898,693.3269607,0
QTMKTW622Q615617GHQD,0,0,1,1,35,1,1,0,0,0,0,Bank,21.09009561,717.9005623,0
W4KGNSOZM92CPCR5NXNM,1,1,1,1,63,1,2,0,1,0,1,Electronic,108.8984425,7048.287776,0
XMJ2B9DCJ0JP6O08SE0N,0,0,0,0,53,1,1,0,0,0,1,Electronic,84.81303304,4339.257304,1
3ZZBNBMOYP7HLKO30B1A,0,0,1,1,35,1,1,0,1,0,1,Electronic,89.40566623,3092.682027,0
R64GF4S423U51H59N6A9,1,0,1,0,17,0,1,0,0,0,0,Electronic,89.30057177,1620.868328,0
72I0PYMPNRWIIKBI1LOX,0,0,1,0,71,1,0,0,0,0,0,Check,24.69616418,1796.17603,0
MUCP2BAWN1M6BGO2P0B4,0,0,1,0,70,1,0,0,1,0,0,Electronic,96.29480854,6842.115369,0
DB8T9T4A8O1ZL03ZR4WH,1,0,0,0,42,1,2,0,0,0,1,Card,22.02659936,905.596969,0
TBYLG02BEF0JFOHJDWYM,0,0,1,1,71,1,1,1,1,0,1,Bank,104.8842505,7289.888904,0
T5HZGKQNSE945N6UA72D,1,0,0,0,6,1,1,0,0,1,0,Electronic,94.60597505,453.7873167,1
BF2S86TWDSCGPN25RRBY,1,0,1,0,52,0,0,1,1,0,0,Check,34.99269729,1959.403207,0
SUX2MMZE8TWBWQCB4FP8,0,0,0,0,50,1,2,0,0,0,1,Bank,25.34824227,1266.878238,0
720XE7IBRKNIESNQJJQ4,1,0,1,0,13,1,2,0,0,0,0,Bank,74.04931159,1113.242055,0
DTT2A2O9W65LRHI76DDS,0,0,1,1,47,1,2,1,1,1,0,Check,86.507458,4344.576791,0
QDY9ODBC2OY6RBIIRL7Z,1,1,0,0,29,1,2,0,1,1,1,Bank,96.11161874,2878.498926,0
A4HAUO2LG54HEE9GGAT0,0,0,0,0,8,0,1,0,0,0,0,Electronic,79.8058871,523.9192804,1
3B72HPODAWZRWFLPG38N,1,0,1,1,8,1,1,0,1,0,0,Card,101.9574196,1069.253547,1
6AMI6QTJR9XPKY09GGIY,0,0,1,1,0,1,2,0,0,0,1,Check,70.14124486,69.87547583,1
6W9OLDCXO6KWDK88RU61,0,0,1,0,27,1,2,0,0,1,1,Card,86.6825219,2196.077691,0
12ZU1AQW343GFI1SBPBU,1,0,1,0,54,1,2,0,0,0,1,Electronic,98.96300344,5508.893289,1
K9X5X5CRGBC2LANFRJQK,0,0,1,1,66,1,0,1,0,1,0,Card,94.05958343,6340.309547,1
7TQRCNMT0HLLDPY3ADBC,1,0,1,1,69,1,0,1,1,1,0,Card,91.67777137,6391.864707,0
5H2F8J6IFJ41YHF9T19X,1,0,1,0,37,1,1,0,1,0,1,Electronic,100.7252963,3762.578512,1
ROD00WGQIROWUNDNH2PR,1,0,0,0,-1,1,0,0,0,0,1,Check,18.64254311,18.64157067,0
OX5FBIPP296JNTEWXINO,1,0,0,1,49,1,1,0,0,0,1,Card,20.32009641,972.8686109,0
NQK00HAZX7WZDK8J73XB,1,0,0,0,9,1,0,0,1,0,0,Electronic,83.44473051,886.9363472,0
SNPBFC4YB2EQA1SU40WE,0,0,0,0,4,1,1,1,0,0,0,Check,35.63755922,107.6029893,1
IZ3WTL622LE2NOFLEOXU,0,0,1,0,69,1,2,0,1,0,1,Card,97.65971287,6962.622863,0
FAAJLG69LU1F3RX9FYEN,1,0,0,0,1,1,0,0,0,0,0,Electronic,45.09143503,81.46569587,0
FQ5IN0QKICM5WOR3WLQH,0,0,1,0,0,1,2,0,0,0,0,Electronic,35.12996954,32.58084693,0
KSTBI2EGT6O8CSAB5YNI,1,0,0,0,30,1,1,0,0,1,1,Card,38.29056259,1186.818842,0
3KZX35SQ201CK98X74KO,1,0,0,0,48,1,2,1,0,0,0,Electronic,45.59408379,2104.919606,0
8NZSXX8P7JLKBFJ9JYOJ,0,0,1,0,23,1,0,1,0,1,0,Card,95.49528205,2234.173954,0
9ZR3A5KPAOIWL9BDYCMA,0,0,0,0,1,1,1,0,0,1,0,Electronic,50.65982562,51.93595298,1
MJLDOK04G7A2DLN5E03F,0,0,0,0,9,1,0,1,0,0,0,Electronic,81.16711615,785.6906766,0
N8IFKJEHIWRDLPSEH491,0,0,0,1,25,1,0,0,0,1,0,Electronic,80.03680502,2181.001784,1
QAQME0JDKZHRAA2OEMWA,0,1,1,0,31,1,1,0,0,0,0,Bank,50.3988268,1526.474803,1
E2JJL7KTZA1DQ6GH5W1O,1,0,1,1,35,1,2,0,0,0,1,Electronic,88.88521316,3341.777328,0
I6QPHZATS9NS0D9BLNYL,1,0,1,1,37,1,1,0,1,0,0,Card,100.3569174,3957.498688,0
ZLH0TCGH7K0WJQZHMLLZ,1,0,1,1,8,1,2,0,1,0,1,Card,102.3462688,896.9248368,0
HRMRHOCM9GLAQ6QZ0Z3S,0,1,1,0,24,1,2,0,1,0,0,Electronic,94.58038433,2381.566683,1
GNC6GQJXF1BJITWW3JYA,1,0,0,0,70,1,0,0,0,1,1,Bank,105.3305254,7385.57766,0
9T8Z85YJUDD14ORAJ486,1,0,1,1,29,1,2,0,1,1,1,Electronic,107.2935599,3242.402066,0
3689UMQTHHISFB1TUIR8,1,0,0,0,-1,1,2,0,0,0,0,Bank,24.67551764,25.6143022,0
FKLMX1CSBHQFEX2RZ5DT,0,1,0,0,19,1,2,0,0,0,0,Electronic,74.18460763,1296.112356,0
G8TFBQ0GXMYW86EDBB2T,0,0,1,0,65,1,2,0,1,0,1,Electronic,104.9213627,6936.904755,0
CE0WECRONF7NMK3KL8FC,0,0,0,0,2,1,0,0,0,0,0,Electronic,35.13798777,35.05156732,1
2D5MPK9IABLMGTO71ZH3,0,0,1,1,70,1,1,1,1,1,1,Bank,59.24127928,4144.54381,0
Z3WBS74C8I9BAQL40PUP,0,0,0,0,31,1,1,1,1,0,1,Check,56.92623814,1653.301282,0
1WIG68X7BIJTTLHHC08X,0,0,0,0,10,1,1,0,0,0,0,Check,21.39693254,229.6455584,0
YMUFHQCMR51BEURH2FWR,1,0,0,0,2,1,2,0,0,0,0,Check,20.12039392,39.02921853,0
PEOQL4CLIHQPIDLR4IOZ,1,0,1,0,67,1,1,1,1,1,0,Electronic,116.8102271,8181.95997,0
Y24BPHSAGQE6LX4NS4B3,1,0,0,1,1,1,1,0,0,1,0,Check,48.8333854,50.58553406,1
UJCNLAYQRDD648M15BOO,1,0,1,1,42,0,1,1,1,1,0,Card,61.08745793,2640.174033,0
C49XRCDWZBXRTPIGL3GX,0,0,1,1,41,1,2,0,0,0,1,Electronic,93.96155751,4185.932955,1
PYOM2L2IAO3SSNJHNCPK,0,0,1,1,48,1,0,0,0,0,1,Check,18.38126362,948.7206948,0
3JZOMSPB2ZOA9YNG5B3R,1,0,1,1,70,1,1,1,1,0,0,Card,64.2125113,4721.042388,0
WYZD5A2SSJNFWIYP0AXZ,0,0,1,0,12,1,2,0,0,0,0,Electronic,75.87151898,827.713882,1
QGGIO1QSB561J78YOBC0,0,0,0,0,8,1,2,0,0,0,0,Check,20.33229507,137.3513115,0
IDE718DXIL7PE90XWPID,0,0,1,1,44,1,1,0,0,0,0,Card,19.45624837,855.7132245,0
JW2KHTASZCEBPEOIAAZC,0,0,0,1,5,1,2,0,0,0,0,Check,19.72778397,83.94397083,0
JKZ2GBXBC5U05ZRN17Q5,1,0,0,0,28,1,0,0,1,1,1,Card,110.8156877,3326.304473,0
KYANXZOZT3L441W2XOMS,0,0,0,0,3,1,1,0,0,0,1,Electronic,90.89012353,355.3303435,1
OKJU2ARGPG02SM0HZPP7,1,0,1,1,70,1,2,0,0,0,0,Card,19.57056679,1381.288935,0
N30CO22Q1JMMB94TYC0D,0,0,0,0,-1,1,2,1,0,0,0,Check,85.35348606,84.18073562,1
X1C7E1QMDR5UB6ZKGGMC,0,0,1,0,34,1,2,1,0,1,0,Electronic,62.73852247,2274.314752,1
PX7XAFQMKTGT0A1JGZTK,0,1,1,0,61,1,1,0,1,0,0,Electronic,103.0216944,6384.790352,1
9969NJG31PSYGN1T3LT0,1,0,1,1,16,1,2,1,1,0,1,Electronic,104.1842006,1742.51816,1
2OH3S326T1S4FOQ18OFN,1,0,1,1,55,0,0,0,1,1,0,Check,85.74514031,4792.669369,0
BF1WWO84BA4P2NI4JXUS,0,0,1,1,51,1,2,1,1,1,0,Electronic,85.52355673,4616.005136,0
Z9TLXKGEGMW6EAPHJFW3,1,0,1,0,16,1,2,0,1,1,0,Electronic,54.11542193,935.6527119,0
A5MYBEG8KTQHKN39ZH52,1,0,0,0,0,1,1,0,0,0,0,Check,50.2498526,52.02101975,0
DEQNG1M88LIEED1AA6YP,1,0,0,0,70,1,1,0,1,1,0,Card,109.3760357,7805.743544,0
U8C1NPB0DEODFB7MHANB,1,0,1,0,22,1,1,0,0,0,0,Electronic,84.36258422,1872.964167,1
3Z4BLRZ9H4SP8257QJ5W,1,0,0,1,-1,1,2,0,0,0,1,Check,20.89249778,18.92134475,0
CGNJJG97BG83RX2SP70N,0,0,0,1,8,1,2,0,0,0,0,Electronic,94.06474798,929.8968014,1
BBFULSYXIDO3OU9EO4KA,0,1,0,0,8,1,1,0,1,0,0,Electronic,102.0615184,779.4096874,1
THI5S20IXK4OQTCQQMA1,0,0,1,0,31,1,1,1,0,1,1,Card,74.92787769,2333.441091,0
BGM3KTBSWPLQSDOLNJDS,0,0,1,0,27,1,1,1,1,0,1,Bank,47.67367187,1189.122496,0
0QXYJHL7FW02LXP3WTW1,1,0,0,0,33,0,2,0,0,0,1,Bank,23.70388406,851.6195249,0
CAAH4SAA5TUQ13OLWW80,1,1,1,0,18,1,2,0,0,0,1,Electronic,76.04997117,1236.030818,1
EJJFID0XBQ5PLSITSHJS,1,0,1,1,1,1,1,0,0,0,0,Check,40.89644522,94.06066376,0
WW6EAWPCLCTG04QDGRRG,0,0,1,0,49,1,2,0,0,0,0,Card,85.53773393,4297.068022,0
1X5NQCWLHD11P728WAUE,1,0,1,0,48,1,1,0,0,0,0,Check,18.35603666,856.6058434,0
AUKM9KUFKLHFOST70H4U,1,0,0,1,32,1,0,1,1,1,0,Card,114.6673169,3947.423374,0
EUSJHJZC4P84HYA708UM,1,0,1,1,50,0,2,0,0,1,0,Bank,94.28828102,4630.879713,0
MKWTQQRM6PXXP0HY28NF,1,0,1,1,47,1,1,0,1,0,0,Electronic,99.07053972,4872.910373,1
41U65H3CDHC3MR6OZNIF,1,0,1,0,19,1,1,0,0,0,0,Check,19.37308457,370.1239248,0
NGCGY2D345L1OIYCCTZ6,1,0,0,0,18,1,2,0,0,0,1,Bank,86.98945898,1532.495961,1
8H7E1E2UOKW5OFQRWABS,1,0,1,0,22,1,2,0,0,0,1,Check,22.10591839,457.3723666,0
L1QPXI1PX0UM3HCX51I9,1,0,0,0,3,1,2,0,0,0,0,Electronic,44.40261424,82.29992286,0
FHLM1BOQ2RTXF5L3TUTQ,1,0,0,0,2,1,2,0,0,0,1,Check,55.40570494,54.67618081,1
67BG7PC2AJGNGU9CNQ3C,1,1,1,0,25,1,0,1,0,0,0,Electronic,78.94081806,1771.775256,1
MN3AUOZXCX5YMR62JWPU,0,0,0,0,71,1,1,1,0,1,1,Bank,83.77926114,6187.045712,0
P7UZJPSJDE0QKU1L3MIP,1,0,1,1,1,1,1,0,0,0,1,Check,20.07533479,2291.0,0
YKKITHFI726RCDTUGPO4,1,0,1,1,35,1,0,0,0,0,0,Card,25.837721,950.3069965,0
SQ40PDZ30GF2HBXW9Q93,1,1,0,1,5,1,0,0,0,0,1,Check,46.58090938,342.9691627,0
Z0QA6R7T77689T8RXEK8,0,0,0,1,20,1,0,0,0,0,0,Card,88.18923308,1948.462791,0
IUTQ7BRXL6U7ESQBW80O,1,0,0,0,15,1,2,0,0,0,0,Check,18.64220994,332.091142,0
PYR1YNP37DRT0K36OENM,1,0,1,0,59,0,1,0,0,0,1,Electronic,94.27970677,5609.078922,1
